photo_num|principal_lat|principal_long|camera_tilt|camera_azimuth|alt_km|lens_mm|sun_elevation|activity_name|description
22736||||||80||TLC|AFRICA, SOUTH AMERICA, ANTARCTICA
22737||||||250||TLC|AUSTRALIA, ANTARCTICA
22738||||||250||TLC|AUSTRALIA, ANTARCTICA
22739||||||250||TLC|AUSTRALIA, ANTARCTICA
22740||||||250||TLC|AUSTRALIA, ANTARCTICA
22741||||||250||TLC|AUSTRALIA, ANTARCTICA
22742||||||250||TLC|AUSTRALIA, ANTARCTICA
22743||||||250||TLC|AFRICA, SOUTH AMERICA, ANTARCTICA
22744||||||250||TLC|AFRICA, SOUTH AMERICA, ANTARCTICA
22745||||||250||TLC|NORTH AND SOUTH AMERICA, ANTARCTICA
22746||||||250||TLC|NORTH AND SOUTH AMERICA, ANTARCTICA
22747||||||250||TLC|AUSTRALIA, ANTARCTICA
22748||||||250||TLC|AUSTRALIA, ANTARCTICA
22749||||||250||TLC|AFRICA, S0UTH AMERICA
22750||||||250||TLC|AFRICA, SOUTH AMERICA
22751||||||250||TLC|AFRICA, SOUTH AMERICA
22752||||||80||TLC|CSM VIEWED FROM LM
22753||||||80||TLC|CSM VIEWED FROM LM
22754||||||80||TLC|CSM VIEWED FROM LM
22755||||||80||TLC|CSM VIEWED FROM LM
22756||||||80||TLC|CSM VIEWED FROM LM
22757||||||80||TLC|CSM VIEWED FROM LM
22758||||||250||TLC|NORTH AND SOUTH AMERICA, ANTARCTICA
22759||||||250||TLC|NORTH AND SOUTH AMERICA, ANTARCTICA
22760||||||250||TLC|PACIFIC OCEAN, ANTARCTICA
22761||||||250||TLC|AUSTRALIA, ANTARCTICA
22762||||||250||TLC|AUSTRALIA, ANTARCTICA
22763||||||250||TLC|AFRICA, ANTARCTICA
22764||||||250||TLC|AFRICA, ANTARCTICA
22765|||||||||DARK
22766|01.6 S|83.5 E|33|333|112|250|60|REV 66|SMYTH'S SEA
22767|09.6 N|55.4 E|63|299|112|250|80|REV 66|PICARD G, H, LICK
22768|09.9 N|54.8 E|62|300|112|250|79|REV 66|PICARD G, H, LICK
22769|12.3 N|53.3 E|37|005|112|250|77|REV 66|LICK, A
22770|20.0 N|30.5 E|67|301|112|250|60|REV 66|APOLLO 17 LANDING SITE
22771|22.4 N|07.5 E|32|335|114|250|46|REV 73|SULPICIUS GALLUS A, W OF
22772|23.1 N|07.2 E|38|325|114|250|45|REV 73|SULPICIUS GALLUS A, NW OF
22773||||||250||REV 73|CRESCENT EARTH
22774|06.7 S|85.0 E|11|304|110|250|50|REV 74|SMYTH'S SEA
22775||||||250||REV 74|PARTIAL FRAME, SMYTH'S SEA
22776||||||80||TLC|EARTH
22777||||||80||TLC|EARTH
22778|||||||||BLANK
22779||||||80||TLC|EARTH
22780|05.9 N|120.2 E|57|099|129|80|83|REV 1|KING, RADAR ANTENNA
22781|04.7 N|113.9 E|55|123|135|80|83|REV 1|FIRSOV, RADAR ANTENNA
22782|09.4 N|113.3 E|51|084|136|80|79|REV 1|LOBACHEVSKY
22783|17.3 N|089.7 E|33|350|163|80|57|REV 1|GODDARD, AL-BIRUNI
22784|15.3 N|084.0 E|18|098|178|80|53|REV 1|GODDARD, W OF
22785|15.3 N|083.9 E|29|102|180|80|52|REV 1|GODDARD, W OF
22786|08.0 N|084.9 E|54|151|181|80|56|REV 1|NEPER, SMYTH'S SEA
22787|11.7 N|063.3 E|44|196|208|80|34|REV 1|FIRMICUS, CRISES, SEA OF
22788|09.9 N|058.8 E|53|216|209|80|30|REV 1|PICARD x, CRISES, SEA OF
22789|14.5 N|054.8 E|36|211|222|80|25|REV 1|PICARD, LICK, YERKES
22790|18.2 N|053.3 E|22|245|224|80|24|REV 1|PEIRCE, YERKES
22791|14.4 N|054.7 E|34|195|225|80|25|REV 1|PICARD, LICK, YERKES
22792|05.0 N|046.3 E|58|208|228|80|18|REV 1|TARUNTIUS, A, GLAISHER
22793|15.2 N|050.1 E|35|217|229|80|21|REV 1|PROCLUS, LICK, YERKES, GLAISHER
22794|15.6 N|046.4 E|37|227|233|80|17|REV 1|PROCLUS, GLAISHER
22795|18.0 S|174.6 E|15|194|118|250|18|REV 16|AITKEN, SE WALL
22796|17.4 S|174.1 E|08|200|118|250|19|REV 16|AITKEN, SE WALL
22797|17.9 S|172.7 E|18|195|118|250|20|REV 16|AITKEN. FLOOR
22798|17.2 S|172.4 E|10|188|118|250|21|REV 16|AITKEN, FLOOR
22799|16.5 S|171.3 E|03|203|118|250|22|REV 16|AITKEN, W WALL
22800|16.5 S|171.1 E|04|210|119|250|22|REV 16|AITKEN, W WALL
22801|18.0 S|169.9 E|27|212|119|250|23|REV 16|AITKEN, SW FLANK
22802|16.6 S|168.4 E|13|205|119|250|24|REV 16|HEAVISIDE, S OF
22803|16.0 S|168.0 E|66|207|119|250|25|REV 16|HEAVISIDE, S OF
22804|15.8 S|167.5 E|33|203|119|250|25|REV 16|HEAVISIDE, S OF
22805|15.6 S|167.1 E|04|207|119|250|26|REV 16|HEAVISIDE, S OF
22806|15.4 S|166.3 E|03|205|120|250|27|REV 16|HEAVISIDE, S OF
22807|15.2 S|165.8 E|02|205|120|250|27|REV 16|HEAVISIDE, S OF
22808|16.1 S|164.9 E|22|152|120|250|28|REV 16|HEAVISIDE, S OF
22809|15.5 S|164.6 E|15|140|120|250|28|REV 16|HEAVISIDE, S OF
22810|16.9 S|164.4 E|30|162|120|250|28|REV 16|HEAVISIDE, S OF
22811|16.0 S|163.1 E|21|180|120|250|30|REV 16|HEAVISIDE, S OF
22812|14.1 S|161.7 E|VERT||121|250|31|REV 16|KEELER, S OF
22813|13.9 S|161.7 E|03|045|121|250|31|REV 16|KEELER, S OF
22814|13.5 S|161.7 E|10|043|121|250|31|REV 16|KEELER, S OF
22815|14.8 S|160.2 E|15|215|121|250|32|REV 16|GEIGER, E OF
22816|13.8 S|160.1 E|02|212|121|250|33|REV 16|GEIGER, E OF
22817|13.0 S|159.0 E|07|025|121|250|34|REV 16|GEIGER, N OF
22818|12.9 S|157.9 E|03|026|121|250|35|REV 16|GEIGER, N OF
22819|12.5 S|157.1 E|06|027|121|250|36|REV 16|GEIGER, NW OF
22820|12.4 S|156.5 E|06|026|122|250|36|REV 16|GEIGER, NW OF
22821|12.5 S|156.2 E|03|027|122|250|37|REV 16|GEIGER, NW OF
22822|11.8 S|154.8 E|07|021|122|250|38|REV 16|BEIJERINCK, NE OF
22823|15.1 S|152.6 E|38|211|122|250|40|REV 16|BEIJERINCK, SE RIM
22824|13.9 S|153.4 E|25|207|122|250|39|REV 16|BEIJERINCK, E RIM
22825|11.1 S|152.9 E|09|017|122|250|40|REV 16|BEIJERINCK, N OF
22826|11.9 S|152.1 E|05|195|122|250|41|REV 16|BEIJERINCK, N RIM
22827|12.3 S|151.4 E|13|194|122|250|41|REV 16|BEIJERINCK, N WALL
22828|09.7 S|150.4 E|17|022|123|250|43|REV 16|CHAPLYGIN, S OF
22829|09.7 S|149.0 E|12|018|123|250|44|REV 16|CHAPLYGIN, S OF
22830|11.3 S|148.1 E|12|197|123|250|45|REV 16|CHAPLYGIN, S OF
22831|09.7 S|146.9 E|04|022|123|250|46|REV 16|MARCONI, E OF
22832|11.4 S|145.2 E|24|200|123|250|47|REV 16|MARCONI, S OF
22833|09.6 S|145.3 E|02|196|123|250|48|REV 16|MARCONI
22834|09.5 S|144.6 E|03|188|124|250|48|REV 16|MARCONI
22835|09.4 S|143.9 E|05|199|124|250|49|REV 16|MARCONI, W WALL
22836|10.3 S|142.2 E|21|200|124|250|50|REV 16|MARCONI, W OF
22837|07.8 S|136.5 E|32|264|124|250|56|REV 16|TEN BRUGGENCATE, N OF
22838|00.6 S|130.1 E|57|320|125|250|63|REV 16|PRAGER, N OF
22839|05.1 S|122.7 E|46|252|125|250|70|REV 16|BECVAR, SW OF
22840|02.3 S|095.6 E|14|314|112|80|62|REV 52|PURKYNE, LM RENDEZVOUS
22841|00.4 S|091.5 E|11|333|112|80|66|REV 52|PURKYNE, W OF, LM RENDEZVOUS
22842|00.6 N|087.1 E|12|274|112|80|70|REV 52|SMYTH'S SEA, LM RENDEZVOUS
22843|01.6 N|086.6 E|18|310|112|80|71|REV 52|SMYTH'S SEA, LM RENDEZVOUS
22844|01.8 N|085.8 E|12|312|112|80|71|REV 52|SMYTH'S SEA, LM RENDEZVOUS
22845|02.9 N|084.0 E|28|308|112|80|73|REV 52|SCHUSERT, E OF, LM RENDEZVOUS
22846|02.6 N|084.1 E|18|309|112|80|73|REV 52|SCHUBERT, E OF, LM RENDEZVOUS
22847|02.3 N|082.9 E|22|280|112|80|74|REV 52|SCHUBERT, E WALL, LM RENDEZVOUS
22848|04.3 N|078.0 E|27|279|112|80|78|REV 52|BANACHIEWICZ, SW RIM, LM RENDEZVOUS
22849|04.1 N|077.7 E|28|273|112|80|79|REV 52|BANACHIEWICZ, SW RIM, LM RENDEZVOUS
22850||||||80||REV 52|LM IN LUNAR ORBIT
22851||||||80||REV 52|LM IN LUNAR ORBIT
22852||||||80||REV 52|LM IN LUNAR ORBIT
22853||||||80||REV 52|LM IN LUNAR ORBIT
22854||||||80||REV 52|LM IN LUNAR ORBIT
22855||||||80||REV 52|LM IN LUNAR ORBIT
22856||||||80||REV 52|LM IN LUNAR ORBIT
22857||||||80||REV 52|LM IN LUNAR ORBIT
22858||||||80||REV 52|LM IN LUNAR ORBIT
22859||||||80||REV 52|LM IN LUNAR ORBIT
22860||||||80||REV 52|LM IN LUNAR ORBIT
22861||||||80||REV 54|LM JETTISON
22862||||||80||REV 54|LM JETTISON
22863||||||80||REV 54|LM JETTISON
22864||||||80||REV 54|LM JETTISON
22865||||||80||REV 54|LM JETTISON
22866||||||80||REV 54|LM JETTISON
22867||||||80||REV 54|LM JETTISON
22868||||||80||REV 54|LM JETTISON
22869||||||80||REV 54|LM JETTISON
22870||||||80||REV 54|LM JETTISON
22871||||||80||REV 54|LM JETTISON
22872||||||80||REV 54|LM JETTISON
22873||||||80||REV 54|LM JETTISON
22874|21.4 N|29.5 E|52|333|113|250|57|REV 65|LITTROW B
22875|21.5 N|29.6 E|49|342|113|250|57|REV 65|LITTROW B
22876|20.0 N|30.0 E|37|014|113|250|59|REV 65|APOLLO 17 LANDING SITE
22877|19.9 N|09.7 E|66|273|113|250|42|REV 65|SULPICIUS GALLUS, RILLES
22878|20.0 N|09.6 E|63|271|113|250|42|REV 65|SULPICIUS GALLUS, RILLES
22879|19.8 N|10.5 E|34|243|113|250|43|REV 65|SULPICIUS GALLUS, W OF
22880|19.8 N|10.4 E|34|243|113|250|43|REV 65|SULPICIUS GALLUS, W OF
22881|22.9 N|08.6 E|29|312|113|250|40|REV 65|SULPICIUS GALLUS A, N OF
22882|19.8 N|10.1 E|23|176|113|250|42|REV 65|SULPICIUS GALLUS, W OF
22883|22.3 N|07.4 E|15|332|114|250|39|REV 65|SULPICIUS GALLUS A, W OF
22884|||||||||BLANK
22885|23.4 N|01.7 E|13|351|114|80|33|REV 65|BRADLEY RILLE
22886|23.3 N|00.7 E|11|000|114|80|33|REV 65|BRADLEY RILLE
22887|23.7 N|00.5 E|16|012|114|80|33|REV 65|BRADLEY RILLE
22888|23.6 N|00.1 E|16|013|114|80|32|REV 65|BRADLEY RILLE
22889|23.7 N|00.7 W|14|005|114|80|32|REV 65|BRADLEY RILLE
22890|24.7 N|00.9 W|14|011|114|80|31|REV 65|BRADLEY RILLE
22891|23.7 N|01.9 W|14|008|114|80|31|REV 65|BRADLEY RILLE
22892|23.3 N|01.9 W|14|012|114|80|31|REV 65|BRADLEY RILLE
22893|23.7 N|02.2 W|12|004|114|80|30|REV 65|BRADLEY RILLE
22894|23.8 N|03.0 W|13|008|114|80|29|REV 65|BRADLEY RILLE
22895|23.7 N|03.8 W|12|012|114|80|29|REV 65|ARCHIMEDES N
22896|23.5 N|03.5 W|10|025|114|80|29|REV 65|ARCHIMEDES N
22897|23.5 N|03.8 W|09|014|114|80|29|REV 65|ARCHIMEDES N
22898|23.9 N|04.8 W|13|005|114|80|28|REV 65|ARCHIMEDES N, W
22899|23.9 N|05.4 W|12|002|114|80|27|REV 65|ARCHIMEDES W
22900|24.0 N|05.9 W|14|004|114|80|27|REV 65|ARCHIMEDES W
22901|23.9 N|06.3 W|12|006|114|80|27|REV 65|ARCHIMEDES F, W
22902|24.0 N|06.4 W|14|007|114|80|26|REV 65|ARCHIMEDES F, W
22903|23.8 N|07.8 W|10|357|114|80|26|REV 65|ARCHIMEDES F, W
22904|23.7 N|07.2 W|09|006|114|80|26|REV 65|ARCHIMEDES F, W
22905|23.8 N|07.5 W|11|006|114|80|26|REV 65|ARCHIMEDES F, W
22906|23.8 N|07.8 W|10|008|114|80|25|REV 65|ARCHIMEDES F
22907|23.8 N|08.3 W|09|359|114|80|25|REV 65|ARCHIMEDES F
22908|23.6 N|09.2 W|06|335|114|80|24|REV 65|ARCHIMEDES F
22909|23.9 N|09.4 W|10|000|114|80|24|REV 65|ARCHIMEDES F, W OF
22910|24.5 N|09.7 W|13|003|114|80|23|REV 65|ARCHIMEDES F, W OF
22911|23.5 N|10.3 W|12|000|114|80|23|REV 65|ARCHIMEDES F, W OF
22912|23.6 N|10.7 W|07|003|114|80|23|REV 65|ARCHIMEDES F, W OF
22913|23.4 N|10.9 W|03|359|114|80|23|REV 65|ARCHIMEDES F, W OF
22914|23.5 N|11.6 W|04|356|114|80|22|REV 65|ARCHIMEDES F, W OF
22915|23.5 N|11.9 W|04|355|114|80|22|REV 65|ARCHIMEDES F, W OF
22916|23.5 N|11.9 W|05|008|114|80|22|REV 65|TIMOCHARIS, S OF
22917|23.8 N|12.7 W|08|002|114|80|21|REV 65|TIMOCHARIS, S OF
22918|23.6 N|13.4 W|06|000|114|80|20|REV 65|TIMOCHARIS, S OF
22919|23.7 N|13.8 W|07|356|114|80|20|REV 65|TIMOCHARIS A
22920|23.5 N|14.3 W|05|350|114|80|19|REV 65|TIMOCHARIS A
22921|23.7 N|14.6 W|06|350|114|80|19|REV 65|TIMOCHARIS A
22922|23.7 N|15.0 W|07|354|114|80|19|REV 65|TIMOCHARIS A
22923|23.7 N|15.6 W|08|345|114|80|18|REV 65|TIMOCHARIS A
22924|23.7 N|16.2 W|07|347|114|80|18|REV 65|TIMOCHARIS A
22925|23.8 N|16.5 W|08|353|114|80|17|REV 65|TIMOCHARIS A
22926|23.8 N|17.1 W|09|349|115|80|17|REV 65|TIMOCHARIS E
22927|23.9 N|17.7 W|11|348|115|80|16|REV 65|TIMOCHARIS E
22928|23.9 N|18.1 W|10|347|115|80|16|REV 65|TIMOCHARIS E
22929|23.8 N|18.4 W|10|348|115|80|16|REV 65|TIMOCHARIS E
22930|23.7 N|19.1 W|08|353|115|80|15|REV 65|LAMBERT R
22931|23.8 N|19.7 W|10|351|115|80|15|REV 65|LAMBERT R
22932|23.6 N|19.6 W|07|358|115|80|15|REV 65|LAMBERT R
22933|23.5 N|20.1 W|06|358|115|80|14|REV 65|LAMBERT R
22934|23.5 N|20.4 W|06|000|115|80|14|REV 65|LAMBERT R
22935|23.5 N|20.3 W|09|358|115|80|14|REV 65|LAMBERT R
22936|23.4 N|21.2 W|005|357|115|80|13|REV 65|LAMBERT R
22937|23.4 N|21.5 W|005|358|115|80|13|REV 65|LAMBERT R
22938|23.3 N|21.9 W|005|358|115|80|13|REV 65|LAMBERT R
22939|23.5 N|22.2 W|007|011|115|80|12|REV 65|LAMBERT R
22940|23.3 N|22.3 W|004|004|115|80|12|REV 65|LAMBERT R
22941|23.2 N|23.5 W|004|352|115|80|11|REV 65|LAMBERT R, W OF
22942|25.3 S|169.3 W|56|185|114|80|02|REV 16|RUMFORD, SNIADECKI
22943|24.6 S|169.5 W|57|185|114|80|02|REV 16|RUMFORD, SNIADECKI
22944|25.9 S|170.3 W|58|190|114|80|03|REV 16|RUMFORD, SNIADECKI
22945|25.6 S|171.2 W|57|193|114|80|04|REV 16|RUMFORD, SNIADECKI, ORLOV
22946|25.1 S|172.7 W|56|194|114|80|05|REV 16|RUMFORD, ORLOV
22947|24.8 S|174.1 W|55|195|115|80|06|REV 16|ORLOV, LEEUWENHOEK
22948|25.3 S|175.2 W|55|195|115|80|08|REV 16|ORLOV, LEEUWENHOEK
22949|23.4 S|175.8 W|50|199|115|80|08|REV 16|ORLOV, LEEUWENHOEK
22950|22.5 S|177.1 W|46|194|115|80|09|REV 16|DE VRIES, S WALL
22951|22.8 S|178.0 W|48|197|116|80|10|REV 16|LEEUWENHOEK, NASSAU
22952|22.0 S|178.7 W|45|193|116|80|11|REV 16|NASSAU
22953|22.0 S|180.0|45|198|116|80|12|REV 17|NASSAU
22954|20.7 S|179.7 E|35|197|116|80|12|REV 17|BERGSTRAND, SE OF
22955|20.4 S|178.8 E|34|200|116|80|13|REV 17|BERGSTRAND,SE OF
22956|20.3 S|177.8 E|34|198|117|80|14|REV 17|BERGSTRAND, SE OF
22957|20.2 S|176.6 E|34|194|117|80|15|REV 17|BERGSTRAND
22958|20.3 S|175.4 E|37|191|117|80|16|REV 17|BERGSTRAND
22959|23.6 S|173.5 E|57|199|117|80|18|REV 17|VAN DE GRAFF
22960|20.2 S|174.0 E|39|193|118|80|18|REV 17|AITKEN, S WALL
22961|19.9 S|173.1 E|38|199|118|80|19|REV 17|AITKEN, S WALL
22962|17.8 S|172.9 E|15|201|118|80|19|REV 17|AITKEN
22963|19.3 S|172.2 E|33|197|118|80|20|REV 17|AITKEN, S WALL
22964|19.0 S|171.2 E|32|196|118|80|21|REV 17|AITKEN, SW WALL
22965|17.6 S|171.9 E|15|187|118|80|20|REV 17|AITKEN
22966|18.6 S|171.0 E|29|194|118|80|21|REV 17|AITKEN, SW WALL
22967|17.9 S|169.4 E|24|191|119|80|22|REV 17|AITKEN, W OF
22968|17.8 S|168.4 E|25|193|119|80|23|REV 17|AITKEN, W OF
22969|18.4 S|167.7 E|34|192|119|80|24|REV 17|AITKEN, W OF
22970|19.2 S|165.6 E|43|197|119|80|26|REV 17|PARACELSUS
22971|19.8 S|164.1 E|48|194|120|80|27|REV 17|PARACELSUS
22972|19.8 S|163.5 E|49|191|120|80|28|REV 17|PARACELSUS
22973|19.2 S|162.2 E|47|199|120|80|29|REV 17|PARACELSUS, BARBIER
22974|17.6 S|161.6 E|39|205|120|80|30|REV 17|CYRANO, NE RIM
22975|19.6 S|161.3 E|50|197|120|80|30|REV 17|PARACELSUS, BARB1ER
22976|18.9 S|159.6 E|50|207|120|80|31|REV 17|CYRANO, BARBIER
22977|19.8 S|158.8 E|54|198|120|80|32|REV 17|CYRANO BARBIER
22978|17.6 S|157.8 E|45|207|121|80|33|REV 17|CYRANO
22979|15.6 S|157.8 E|28|204|121|80|34|REV 17|GEIGER
22980|15.6 S|156.7 E|31|191|121|80|35|REV 17|GEIGER, SW WALL
22981|15.3 S|155.9 E|30|196|121|80|35|REV 17|GEIGER, W OF
22982|14.9 S|155.0 E|28|200|121|80|36|REV 17|GEIGER, W OF
22983|14.8 S|153.7 E|31|204|122|80|38|REV 17|BEIJERINCK, E WALL
22984|14.7 S|152.4 E|33|201|122|80|39|REV 17|GAGARIN, BEIJERINCK
22985|13.8 S|151.7 E|27|201|122|80|40|REV 17|BEIJERINCK
22986|13.3 S|151.2 E|24|191|122|80|40|REV 17|BEIJERINCK
22987|13.3 S|149.9 E|27|199|122|80|42|REV 17|BEIJERINCK, W WALL
22988|13.5 S|148.6 E|33|202|122|80|43|REV 17|GAGARIN, N WALL
22989|13.4 S|148.0 E|32|200|123|80|43|REV 17|GAGARIN, NW WALL
22990|13.7 S|146.3 E|39|203|123|80|45|REV 17|GAGARIN, DENNING
22991|11.8 S|146.5 E|21|194|123|80|45|REV 17|MARCONI, SE RIM
22992|11.5 S|145.5 E|21|192|123|80|46|REV 17|MARCONI
22993|14.1 S|141.7 E|51|215|123|80|49|REV 17|DENNING
22994|11.2 S|143.7 E|26|195|123|80|48|REV 17|MARCONI
22995|11.8 N|066.0 E|21|201|120|250|59|REV 25|CONDORCET T
22996|19.7 N|034.8 E|05|000|113|250|28|REV 25|MARALDI
22997|19.8 N|034.6 E|07|000|113|250|28|REV 25|MARALDI
22998|19.8 N|034.4 E|07|000|113|250|28|REV 25|MARALDI
22999|19.7 N|033.3 E|04|355|113|250|27|REV 25|MARALDI, W OF
23000|19.0 N|032.7 E|07|358|112|250|23|REV 25|MARALDI, W OF
23001|20.1 N|032.2 E|09|004|112|250|26|REV 25|APOLLO 17 LANDING SITE, E OF
23002|19.9 N|031.8 E|06|005|112|250|25|REV 25|APOLLO 17 LANDING SITE, E OF
23003|20.0 N|031.4 E|06|008|112|250|25|REV 25|APOLLO 17 LANDING SITE
23004|20.1 N|031.0 E|08|008|112|250|25|REV 25|APOLLO 17 LANDING SITE
23005|20.1 N|030.8 E|08|008|112|250|25|REV 25|APOLLO 17 LANDING SITE
23006|20.2 N|030.4 E|09|008|112|250|24|REV 25|APOLLO 17 LANDING SITE
23007|20.2 N|030.3 E|08|009|112|250|24|REV 25|APOLLO 17 LANDING SITE, W OF
23008|20.3 N|030.3 E|09|016|112|250|24|REV 25|APOLLO 17 LANDING SITE, W OF
23009|20.3 N|029.9 E|09|013|112|250|24|REV 25|APOLLO 17 LANDING SITE, W OF
23010|20.3 N|029.0 E|09|010|111|250|23|REV 25|ARGAEUS MOUNTAINS
23011|20.0 N|028.5 E|05|009|111|250|22|REV 25|ARGAEUS MOUNTAINS
23012|19.9 N|028.0 E|02|008|111|250|22|REV 25|APOLLO 17 LANDING SITE, W OF
23013|19.9 N|027.5 E|02|007|111|250|22|REV 25|APOLLO 17 LANDING SITE, W OF
23014|20.0 N|026.9 E|03|006|111|250|21|REV 25|ARGAEUS MOUNTAINS, W OF
23015|20.0 N|026.5 E|03|005|111|250|21|REV 25|ARGAEUS MOUNTAINS, W OF
23016|20.0 N|026.4 E|02|007|111|250|20|REV 25|ARGAEUS MOUNTAINS, W OF
23017|19.8 N|025.5 E|02|357|111|250|20|REV 25|ARGAEUS MOUNTAINS, W OF
23018|19.9 N|024.6 E|VERT||110|250|19|REV 25|SERENITY, SEA OF
23019|19.8 N|024.5 E|02|356|110|250|19|REV 25|SERENITY, SEA OF
23020|19.5 N|024.7 E|07|343|110|250|19|REV 25|SERENITY, SEA OF
23021|19.5 N|023.6 E|06|353|110|250|18|REV 25|SERENITY, SEA OF
23022|19.6 N|23.3 E|05|350|110|250|18|REV 25|SERENITY, SEA OF
23023|19.4 N|23.1 E|09|350|110|250|17|REV 25|SERENITY, SEA OF
23024|19.4 N|22.9 E|09|349|110|250|17|REV 25|SERENITY, SEA OF
23025|19.3 N|22.7 E|11|350|110|250|17|REV 25|SERENITY, SEA OF
23026|19.3 N|22.2 E|11|349|110|250|17|REV 25|DESEILLIGNY, SE OF
23027|19.1 N|22.0 E|14|350|110|250|16|REV 25|DESEILLIGNY, SE OF
23028|19.3 N|21.5 E|11|354|110|250|16|REV 25|DESEILLIGNY, S OF
23029|19.1 N|20.4 E|14|359|109|250|15|REV 25|DESEILLIGNY, SW OF
23030|19.4 N|20.3 E|09|000|109|250|15|REV 25|SERENITY, SEA OF
23031|31.8 N|17.4 E|67|348|109|250|11|REV 25|LINNE D
23032|13.3 N|61.6 E|14|189|119|80|57|REV 28|PICARD X, Y
23033|13.3 N|60.9 E|15|190|119|80|57|REV 28|PICARD X, Y
23034|13.4 N|59.5 E|19|191|118|80|55|REV 28|PICARD V
23035|14.2 N|58.3 E|12|197|118|80|54|REV 28|PICARD Y, W OF
23036|14.6 N|57.4 E|10|197|118|80|53|REV 28|PICARD Z
23037|14.7 N|55.9 E|12|198|117|80|52|REV 28|PICARD Z
23038|14.8 N|55.3 E|13|193|117|80|51|REV 28|PICARD
23039|14.8 N|54.7 E|13|195|117|80|51|REV 28|PICARD
23040|14.7 N|53.5 E|18|193|117|80|50|REV 28|PICARD, YERKES, LICK D
23041|14.6 N|52.3 E|23|182|116|80|48|REV 28|YERKES, LICK D
23042|14.9 N|51.2 E|22|187|116|80|47|REV 28|YERKES, E
23043|15.3 N|50.5 E|19|189|116|80|47|REV 28|YERKES, E, GLAISHER X
23044|15.5 N|49.6 E|18|182|116|80|45|REV 28|YERKES E, GLAISHER X, PROCLUS
23045|16.2 N|48.4 E|12|188|115|80|44|REV 28|GLAISHER X, PROCLUS P
23046|16.1 N|47.7 E|16|185|115|80|44|REV 28|GLAISHER X, PROCLUS P
23047|16.2 N|46.1 E|18|185|115|80|42|REV 28|PROCLUS, F, R
23048|16.2 N|45.3 E|20|188|114|80|42|REV 28|PROCLUS, W RIM, J, R
23049|16.6 N|43.4 E|17|190|114|80|40|REV 28|PROCLUS J, LYELL D
23050|17.1 N|42.4 E|13|183|114|80|39|REV 28|PROCLUS D, E
23051|17.0 N|41.9 E|16|182|114|80|38|REV 28|PROCLUS D, E, FRANZ
23052|17.5 N|40.8 E|12|194|113|80|37|REV 28|PROCLUS D, E, FRANZ
23053|17.1 N|39.8 E|19|183|113|80|36|REV 28|PROCLUS D, E, FRANZ
23054|18.2 N|38.6 E|04|188|113|80|35|REV 28|MARALDI M
23055|18.1 N|37.5 E|10|191|112|80|34|REV 28|MARALDI D
23056|18.1 N|36.7 E|10|190|112|80|33|REV 28|MARALDI D, E, F
23057|17.9 N|35.2 E|15|191|112|80|32|REV 28|MARALDI D, E, VITRUVIUS A
23058|18.2 N|34.1 E|13|198|111|80|31|REV 28|MARALDI E, VITRUVIUS A
23059|18.2 N|33.4 E|14|197|111|80|30|REV 28|VITRUVIUS A
23060|18.4 N|32.5 E|12|186|111|80|29|REV 28|VITRUVIUS A
23061|18.1 N|31.3 E|18|182|111|80|28|REV 28|VITRUVIUS
23062|18.4 N|030.0 E|15|186|110|80|27|REV 28|VITRUVIUS, E, L
23063|18.3 N|029.2 E|18|187|110|80|26|REV 28|VITRUVIUS E
23064|18.5 N|028.0 E|16|183|110|80|25|REV 28|VITRUVIUS E, DAWES
23065|18.5 N|027.0 E|16|182|110|80|24|REV 28|DAWES
23066|18.5 N|026.0 E|18|186|109|80|23|REV 28|DAWES, PLINIUS RILLES
23067|18.6 N|024.9 E|18|182|109|80|22|REV 28|DAWES, PLINIUS RILLES
23068|18.6 N|023.9 E|18|182|109|80|21|REV 28|PLINIUS RILLES
23069|17.8 N|022.7 E|28|176|108|80|20|REV 28|PLINIUS, N WALL RILLES
23070|04.8 S|128.5 E|40|354|126|80|52|REV 29|LOVE
23071|03.8 S|127.6 E|42|002|126|80|53|REV 29|LOVE
23072|03.2 S|127.0 E|45|001|126|80|53|REV 29|BECVAR
23073|03.0 S|124.8 E|44|348|126|80|56|REV 29|BECVAR
23074|03.4 S|124.1 E|37|357|126|80|56|REV 29|BECVAR
23075|03.1 S|123.3 E|38|354|126|80|57|REV 29|BECVAR
23076|02.0 S|122.4 E|43|357|126|80|58|REV 29|BECVAR, W RIM
23077|01.8 S|121.7 E|42|002|126|80|59|REV 29|BECVAR, W OF
23078|01.1 S|120.5 E|44|359|126|80|60|REV 29|ABUL WAFA, E OF
23079|01.6 S|119.2 E|38|000|126|80|61|REV 29|ABUL WAFA, E OF
23080|01.0 S|117.8 E|39|357|126|80|63|REV 29|ABUL WAFA
23081|00.5 S|116.9 E|42|359|126|80|64|REV 29|ABUL WAFA
23082||116.3 E|44|348|126|80|64|REV 29|ABUL WAFA
23083|00.9 S|114.6 E|32|349|126|80|66|REV 29|ABUL WAFA, BUISSON
23084|01.5 N|113.9 E|47|352|126|80|67|REV 29|ABUL WAFA, BUISSON, FIRSOV
23085|02.8 N|113.6 E|52|356|126|80|67|REV 29|FIRSOV
23086|02.6 N|113.0 E|50|356|126|80|67|REV 29|FIRSOV
23087|02.6 N|112.0 E|48|358|126|80|68|REV 29|FIRSOV
