Tape 91A/16|||
07 17 12 48|CDR-LM|SYSTEM A MAIN SOV, CLOSED. How does it look to you?|
|LMP-LM|Fine.|
|||
||Tape 123A/9|
07 17 12 54|CDR-LM|Okay; B ASCENT FEED 2, OPEN. I can feel them in the floor when they go.|
07 17 13 02|CDR-LM|Okay; and B MAIN SOV, CLOSED. Check your manifold|
||pressures. Are you happy? Okay, Houston. We got ASCEKT FEED.|
|CC|Roger. And America, can you read Houston? Over.|
|CMP-CM|America. Roger. Loud and clear.|
|CC|Okay, Ron. You're loud and clear.|
07 IT 13 35|CDR-LM|Okay. We're standing by for 5- Houston, Challenger is GO for lift-off. We're at 7:54 and counting.|
07 IT 13 49|CC|Roger, Challenger. You're GO for lift-off.|
|CDR-LM|Roger. Understand. Challenger is GO for lift-off.|
07 17 14 11|CC|Challenger, Houston. We think the transducer in tank 2 has shifted. We want you to monitor tank 1 for APS helium. Over.|
07 17 14 23|LMP-LM|Roger. We were looking at that, and we'll monitor 1.|
|CDR-LM|What of this do you want?|
|LMP-LM|I need the - the big one there, with the cards in it.|
|CDR-LM|Here you go.|
|LMP-LM|Thank you.|
|CDR-LM|That's all right.|
|LMP-LM|Okay.|
07 IT 15 27|CDR-LM|Okay. Let's go over the APS burn card.|
07 17 15 29|LMP-LM|Okay. My DISPLAY/ENGINE OVERRIDE LOGIC breaker is IN; circuit breakers STAB/CONTROL all CLOSED on panel 11, except AEA and DECA POWER.|
|||
Tape 123A/10|||
07 17 15 39|CDR-LM|Okay. STAB/CONTROL breakers are all CLOSED, except AEA and DECA POWER.|
07 17 15 43|LMP-LM|Okay. LOGIC breakers IN.|
07 17 15 44|CDR-LM|LOGIC breakers IN.|
07 17 15 45|CDR-LM|And all of mine are CLOSED except DESCENT ENGINE OVERRIDE. LOGIC'S IN.|
07 17 15 49|LMP-LM|Okay. RATE SCALE, 25 DEGREES PER SECOND.|
07 17 15 52|CDR-LM|25.|
07 17 15 53|LMP-LM|ATTITUDE/TRANSLATION, 4 JETS.|
07 17 15 54|CDR-LM|4 JETS.|
07 17 15 55|LMP-LM|BALANCE COUPLE, ON.|
07 17 15 56|CDR-LM|ON.|
07 17 15 57|LMP-LM|DEAD BAND, MIN.|
07 17 15 58|CDR-LM|DEAD BAND in MIN.|
07 17 15 59|LMP-LM|ABORT/ABORT STAGE, RESET.|
07 17 l6 00|CDR-LM|ABORT/ABORT STAGE are RESET.|
07 17 16 01|LMP-LM|ATTITUDE CONTROL, three, to MODE CONTROL.|
07 17 16 04|CDR-LM|ATTITUDE CONTROL, three, on MODE CO'.mOL.|
07 17 16 07|LMP-LM|Okay. And you're going to be in AUTO ana ATT HOLD|
07 17 16 10|CDR-LM|PGNS is AUTO, and AGS is ATT HOLD.|
07 17 16 13|LMP-LM|Stop pushbuttons are reset, and - -|
07 17 16 14|CDR-LM|Reset here.|
07 17 16 15|LMP-LM|- - And you're in JETS.|
07 17 16 l6|CDR-LM|And I'm in JETS.|
07 17 16 18|LMP-LM|Okay.|
|||
||Tape 123A/11|
07 17 16 22|CDR-LM|Okay, let's take a swing around the systems.|
07 17 16 25|LMP-LM|I just did. Everything looks good. The propellant pressure is holding up. We're tied to the ascent tanks on the RCS.|
07 17 16 34|CDR-LM|Okay; 5 minutes and my -|
07 17 16 37|LMP-LM|That EC - -|
07 17 l6 38|CDR-LM|RENDEZVOUS RADAR breaker is CLOSED.|
07 17 16 45|CDR-LM|And let's go to the timeline book.|
|LMP-LM|Got it. Make sure of everything in here.|
|CDR-LM|Okay. At 2 minutes, I'll get the MASTER ARM. We already are VOX. You'll get 400 plus 1.|
|LMP-LM|Okay. And I'll get the camera and - -|
|CDR-LM|Okay. At 10 seconds, I'll hit the ABORT STAGE, followed by the ENGINE ARM to ASCENT. You get the PRO. I'll backup the start. If we don't get a start, I'll go GUIDANCE CONTROL to AGS. I'll wipe out the thrusters. I'll go AGS AUTO. And if we don't get a start, we'll back off. Okay?|
|LMP-LM|Okay.|
07 17 18 02|LMP-LM|Houston, we have an awful lot of noise coming up.|
07 17 18 07|CC|Okay, Challenger. I understand.|
07 17 18 12|LMP-LM|I think we can read you, Gordy. You sound pretty good now.|
07 17 18 16|CC|Roger.|
|CDR-LM|That's VHF noise, Jack. VHF B.|
|LMP-LM|Okay. I can cut it out with a high squelch on Bravo.|
07 17 18 43|CDR-LM|Okay, Houston. Challenger's at 2 minutes and 50 seconds.|
|||
Tape 123A/12|||
|CC|Roger, Challenger - -|
|CDR-LM|We're GO for PGNS --|
|CC|Everything looks great down here.|
|CDR-LM|- - direct.|
|LMP-LM|I'm not going to be able to squelch him out any more.|
|CDR-LM|Okay.|
|LMP-LM|Turn the volume down a little bit.|
07 17 19 22|CDR-LM|Reading you loud and clear, America. This is Challenger. We're coming up on 02:10 from lift-off.|
||END OF TAPE|
|||
||Tape 123B/1|
|APOLLO|17 AIR-TO-GROUND VOICE TRANSCRIPTION|
||ST PERIOD - NO COMMUNICATIONS|
||GOSS net 2 not used hereafter]|
|||
||Tape 124/1|
|APOLLO|17 AIR-TO-GROUND VOICE TRANSCRIPTION|
07 17 19 37|CDR-LM|We'll be with you shortly. Okay, Jack. Doublecheck your LOGIC POWER breaker.|
|LMP-LM|Checked.|
|CDR-LM|Okay, MASTER ARM is ON. I've got two good lights|
|LMP-LM|Okay. My - I've got kOO plus 1 in.|
|CDR-LM|Okay.|
|LMP-LM|Hy watch is reset.|
|CDR-LM|Okay. You got 367. You want to pick up the camera just before I hit ABORT STAGE.|
|LMP-LM|One minute coming up, Gene.|
|CDR-LM|Take your final look at the valley of Taurus-Littrow, except from orbit. Okay, 1 minute, Houston. We're 50 seconds now, and we're GO.|
|CC|Roger. You're looking good here.|
|CDR-LM|I' 11 get that at 30.|
|LMP-LM|Okay.|
|LMP-LM|Camera - camera's not going to run without me holding it.|
|CDR-LM|Okay. Average g, 20 seconds.|
|LMP-LM|Oh, shoot I|
|CDR-LM|Okay. Now, let's get off. Forget the camera.|
|LMP-LM|Ten seconds.|
|CDR-LM|- - 10 seconds.|
|MS-LM|ABORT STAGE.|
|||
Tape 124/2|||
07 IT 21 30|CDR-LM|-- pushed. ENGINE ARM is ASCENT.|
|LMP-LM|Okay. I'm going to get the PRO; 99 PROCEEDED; 3, 2, 1 -|
07 17 21 39|LMP-LM|IGNITION.|
|CDR-LM|We're on our way, Houston.|
|LMP-LM|Rates are good. AGS solid.|
|MS-LM|Pitchover!|
|CC|Roger. You have good thrust.|
|LMP-LM|Okay, 30 seconds; 308 Is your number.|
|CDR-LM|Okay, coining through 1500 feet.|
|LMP-LM|And H-dot looks good.|
|CC|Roger. We've lost data right now, bit we - we'd like APT OMNI, AFT OMNI, please.|
|CDR-LM|Okay; coming up on 40 seconds. And we're GO -coming right over the top of Camelot.|
|CDR-LM|Awful lot of static, Jack. We break lock?|
|LMP-LM|Yes .|
|CDR-LM|Why don't you get it on an OMNI, or something?|
|LMP-LM|Yes, I got it. It's on the OMNI.|
|CDR-LM|See if you can get comm back.|
|LMP-LM|Hello, Houston. How do you read?|
|CC|Roger, Challenger. You're loud and clear, and both systems look good. You're right on the line.|
|LMP-LM|Okay. Should be about 145 and minus 47.|
|CDR-LM|See if we can get comm.|
|LMP-LM|I will.|
|||
||Tape 124/3|
|CDR-LM|01:30, Houston. We're in the blind, and we're GO.|
|CC|Roger. We'd like the AGS to AUTO.|
|LMP-LM|Okay. I got good lock - Ho. Trying to hold.|
|CDR-LM|Okay, Houston; coming up on 2 minutes - -|
|CC|Challenger, Houston. You're GO at 2 minutes. We'd like AGS to MODE CONTROL AUTO. Over.|
|CDR-LM|- - Challenger is GO and coming through lUK.|
|LMP-LM|Okay. You watch the table, Geno.|
|CDR-LM|I'm watching it. Just get comm, if you can.|
|CC|Challenger, Houston. How do you copy Houston?|
07 17 24 02|CDR-LM|Okay, Houston. Challenger's GO; coming up on 02:30. We're through 19K.|
|CC|Roger, Challenger. We need a 623 plus 10,000 in the AGS. Over.|
|LMP-LM|Well, those are the angles.|
|CMP-LM|How about an - an omni - -|
|LMP-LM|I've got - I tried it. I've got -|
|CC|Challenger, Houston. AFT OMNI, please. Would you relay, America?|
|CDR-LM|Okay, Houston. Three minutes, and Challenger is GO. We're through 25K.|
|LMP-LM|I tried it - I tried it, Ron, and it doesn't hold. It doesn't help.|
|CDR-LM|Try AFT OMNI again, Jack.|
|CC|America, Houston. Tell Challenger - -|
|||
Tape 124/4|||
|LMP-LM|All my comm breakers are in.|
|CDR-LM|Try AFT OMNI again.|
|CC|- - that they're right on the money on trajectory; both systems are GO. Over.|
|CDR-LM|Okay, Houston. In the blind, Challenger's GO; coming up on 03:25 and at 30K.|
|CC|Okay - -|
|LMP-LM|There's AET. How do you read, Houston?|
|CC|America, would you relay to Challenger to go AFT OMNI?|
|LMP-LM|We are AFT OMNI. How do you read?|
|CMP|Okay, they are in AFT OMNI right now.|
|CC|Okay, America, tell Challenger - -|
|LMP-LM|And we're reading Houston.|
|CC|- - we're reading them 5 by.|
|LMP-LM|Okay. We're reading you, Houston.|
|CC|Okay, Jack - -|
|CMP|Okay, Challenger, America.|
|CDR-LM||
|CMP|- Yes, you got them.|
|CC|- - we need a 623 plus 10,000. Jack, give us a 623 plus 10,000.|
07 17 25 43|CDR-LM|Okay, 4 minutes. Challenger's GO. We're through 37K.|
|CC|Roger, Challenger. You're looking good here.|
|LMP-LM|Okay, that's in.|
|||
||Tape 124/5|
|CDR-LM|NOUN 37 says we got about a 07:16 burn, Jack.|
|CDR-LM|Okay, at 04:30, I'll be about 282 coming through 41k.|
|LMP-LM|Okay, 04:30. 282 is great; 4lK is great, 73 is good; AGS and PGNS are right together.|
|CDR-LM|Okay, Houston. Challenger is GO. We're now through 04:35-|
|CC|Challenger, Houston. We'd like to terminate ASCENT FEED now.|
|LMP-LM|Okay, MAIN SOV is going ON.|
|CC|And the reason is the mixture ratio problem. - -|
|LMP-LM|ASCENT FEED, CLOSED.|
|CC|- - That's just to be conservative and safe. Over|
|CDR-LM|Understand. And we're going 5, and we're now out of 48K.|
|LMP-LM|Okay, the camera's stopped.|
07 17 27 01|CDR-LM|Okay, burn time's going to be about 18 or 19, 07:18 or 07:19, Jack.|
|LMP-LM|Okay.|
|LMP-LM|Okay. The AGS has us just about in plane.|
|CDR-LM|PGNS and AGS are looking good.|
|LMP-LM|A little bit north.|
|CDR-LM|Okay, Houston, 05:40. Challenger's coming through 52K. And PGNS says 126 on the H-dot. We're GO.|
|LMP-LM|AGS likes the plane.|
|||
Tape 124/6|||
|CC|Roger, Challenger. Your trajectory is right on the money. Both systems are GO.|
|CDR-LM|Get a good shutoff time now.|
|LMP-LM|Okay.|
|CDR-LM|Okay, it'll be 20 - 07:20 on the shutoff.|
|LMP-LM|Okay, we've already terminated ASCENT FEED. You got 1300 to go.|
|CDR-LM|Okay. Let's doublecheck everything now.|
|LMP-LM|You got that; you want - -|
|CDR-LM|Next move is at 200 feet. ENGINE ARM OFF with 200 to go. AGS and PGNS are right together. We got about another minute to go, Houston. And we're coming up on 57K.|
|CC|Roger. And we agree with the - -|
|LMP-LM|900 to go.|
|CDR-LM|... out nicely. Okay, H-dot is rourding right out to the target.|
|LMP-LM|700 to go.|
|CDR-LM|Coming up - —|
|CC|Okay, normal shutdown and normal trim procedures|
|LMP-LM|Thank you.|
|CDR-LM|Roger. Normal shutdown, normal trim. Give me a hack at 200, Jack.|
|LMP-LM|Okay, it's 500 now -|
07 17 28 30|LMP-LM|MARK it, and the ascent feeds are already terminated.|
|CDR-LM|Okay. Very good.|
|CDR-LM|Seven minutes, Houston. And we're passing 59 K- •|
|||
||Tape 124/7|
|LMP-LM|300; stand by. 200 to go.|
|LMP-LM|MARK it.|
07 17 28 47|CDR-LM|Okay, ENGINE ARM is OFF.|
|LMP-LM|Okay, stand by for shutdown; 80, 50 -|
07 17 28 57|LMP-LM|SHUTDOWN 1|
|CDR-LM|Okay, AUTO shutdown - -|
|LMP-LM|AUTO shutdown.|
|CDR-LM|- - Houston, AUTO shutdown.|
|CC|Roger.|
|CDR-LM|Okay, no trim, Houston; no trim.|
|CC|Roger. We're reading the DSKY.|
|CDR-LM|We're showing a 50 by 9*1-|
|CC|Roger. And MSFN confirms that orbit.|
|LMP-LM|Okay. AGS got a little bit out of plane. First one was 0900. Okay, ENGINE STOP is RESET.|
|CDR-LM|Get in the attitude for the tweak. Okay.|
|LMP-LM|Okay, AGS says it's 9-1-|
|CC|Challenger, Houston. There will be a tweak. Stand by for it.|
|LMP-LM|48 by 9.1; 49 by 9.1.|
|CDR-LM|Okay, that's our attitude. We're in attitude for the tweak.|
|CC|Okay, Challenger. Here is your tweak. Ignition is at 12 plus 12; V is a minus 4.0; Y, minus 9-0; and Z, plus 1.0. That's at 12:12; minus 4; minus 9; and plus 1.|
|LMP-LM|Roger. That's at 12:12; minus 4; minus 9; and plus I.|
|||
Tape 124/8|||
|CC|That's a good readback.|
|CDR-LM|Okay, that's out of - Okay, at 12:12, Jack, we'll do the X, Z, Y. I'll do minus 4. Then I'll do plus 1; and then I'll get the Y. That's going to be aft, forward, and left. At 12:12, another minute.|
|LMP-LM|Okay.|
|CDR-LM|We're in the attitude; let me get - -|
|LMP-LM|Say again. You're going to do X and then - -|
|CDR-LM|- - X, Z, Y.|
|LMP-LM|X, Z, Y. All right. AGS is ready.|
|CDR-LM|Okay, we've got P47. Standing by for 12:12.|
|LMP-LM|Okay, it's 10 - 20 seconds away. Okay.|
|CDR-LM|Okay, I'm going to do X first. Okay, let's do it.|
|LMP-LM|Okay, you want 4. Little more. Okay?|
|CDR-LM|Okay, and 1 forward.|
|CDR-LM|Here's 1 forward; I'm going 9 left.|
|LMP-LM|Okay. Keep her coming, keep her coming, keep her coming, 9 left. That's it.|
07 17 32 54|CDR-LM|Okay, Houston, I re -|
|LMP-LM|Now that's it.|
|CDR-LM|Let me get this in.|
|LMP-LM|Good, good.|
|CDR-LM|Okay, Houston; 4.1, 9-0, and 1.1. - -|
|CC|Okay, that's good.|
|CDR-LM|- - minus, minus, plus. Okay, 47.7 by 9*5-|
|||
||Tape 124/9|
|CC|Roger.|
|CDR-LM|There's those mysterious noises.|
|LMP-LM|Yes, that's right.|
|CMP|Okay, Challenger; America. I'm going to try to get the VHF ranging reset.|
|LMP-LM|Go ahead. We'll keep quiet.|
|CMP|Okay, reset - now.|
|CMP|That wouldn't quite do it. Let me try it again.|
|CC|Challenger, Houston. We'd like FORWARD OMNI.|
|LMP-LM|... Okay; you've got it, Houston.|
|CC|Okay, you're loud and clear.|
07 17 34 39|LMP-LM|That sounds good on the AGS, Ron. Gene's getting lockon yet.|
|CMP|Okay; great.|
|CDR-LM|Okay, that was me, Jack. I just reset the MASTER ARM.|
|LMP-LM|Okay.|
|CDR-LM|No functions left on it, anyway.|
|LMP-LM|How you coming, Gene?|
|CDR-LM|Coming good.|
|LMP-LM|P20 going, huh? 26.6 breaking - -|
|CDR-LM|That's not supposed to take those updates. Until I tell it to.|
|LMP-LM|The AGS likes the tweak.|
|CDR-LM|Shaft and trunnion look good.|
|CC|Challenger, Houston - -|
|||
Tape 124/10|||
|LMP-LM|We've gone 127 miles in - 430 feet per second.|
|CC|- - that 6l6 should be plus four baLls 5• Over.|
|CDR-LM|Okay, Gordy. I'm s - good - good call.|
|CC|Thank you.|
|CDR-LM|Okay, America; Challenger. We've got you at 126 miles locked up hard.|
|CMP|Okay, I got you 125-2 miles now.|
|LMP-LM|You want that relay still on, Gene? We're getting a repeat on Ron.|
|CMP|I tell you what, I'll - let's turn the VHF off.|
|CDR-LM|Up to you, Ron.|
|CMP|Okay, I'm just going to turn the VHF off.|
|CC|Challenger, Houston. There will be no vector update, no PIPA update. The NOUN 1*9s you're seeing are what we expect. You can go ahead and accept them.|
|LMP-LM|Okay, Geno. You can - RANGE/RANGE FATE, shaft and trunnion are all GO - -|
|CDR-LM|Roger, Gordo.|
|LMP-LM|Okay, you like everything?|
|CDR-LM|You can start taking your marks, Jack.|
|LMP-LM|Okay - -|
|CDR-LM|The DAP Is changed.|
|LMP-LM|** - 122. AGS like the range.|
|CC|Challenger, Houston. Also you're GO for APS TPI.|
|||
||Tape 124/11|
|CDR-LM|Roger. GO for APS TPI. We're looking good on board.|
|CC|America, Houston - -|
|LMP-LM|Okay.|
|CC|- - the NOUN 49 you have there looks good to us.|
|LMP-LM|Okay, I checked the inverter. You can pull INVERTER 1 breaker.|
07 17 38 27|CDR-LM|INVERTER 1 breaker PULLED.|
|CMP|I'm going to ... Okay, you want me to - you're not going to ship me a vector?|
|CC|Negative. No up-link for you either, Ron.|
|CMP|Okay.|
07 17 39 21|LMP-LM|Houston, you happy with the omnis from the Challenger?|
|CC|That's affirmative. Keep it like it is.|
|LMP-LM|Okay. Terminator's coming up, Geno. We got lights and everything we need?|
|LMP-LM|AGS looks good.|
|CMP|Challenger, America. I don't see you in the sextant yet. But it's probably because of Sun shafting or something.|
|LMP-LM|Okay, anytime you want them. Okay, ready? 188?|
|CDR-LM|Hello, Houston. Challenger has a visual on America at about 112 miles.|
|CC|Okay, and America's just called. I don't know if you heard him. He hasn't got you in the sextant yet. You might check your light on. He is getting a VHF mark. Over.|
|CDR-LM|Okay, light is OK.|
|LMP-LM|Okay, 55 and 5700. That's good. That's right.|
|||
Tape 124/12|||
|LMP-LM|The AGS saw that out of plane, Geno.|
|CC|Challenger, this is Houston. I have a MSFN TPI for you.|
|LMP-LM|Go ahead.|
|CC|Okay. DELTA-V is a plus 74.0; Y, olus 3-9; and -A|
||Z, plus 9*0. DELTA-V total is 74.7- And, for once, they didn't give us the braking, Jack.|
|LMP-LM|(Laughter) Okay, plus 74.0, plus 3.9, plus 9-0, and total 74.0.|
|CC|That total is 74.7*|
|LMP-LM|Sorry. Okay, 74.7-|
|LMP-LM|I'm working on my third mark.|
|CDR-LM|And, Houston; Challenger. I still have a visual on America.|
|CC|Okay. I'm sure Ron's problem is he is looking into the Sun.|
|CDR-LM|That's right because he's sunlit up there.|
|CMP|Oh, you are correct, Houston.|
|CC|Challenger, we'd like AFT OMNI now.|
|LMP-LM|Okay, going AFT.|
07 17 44 56|CMP-LM|America, how do you read Challenger?|
|LMP-LM|He's not - he's turned his VHF off. You want it on?|
|CMP|I'm reading you relay now, Challenger. This is America.|
|CDR-LM|Okay, that's fine, Ron.|
|CMP|Let me know when you want a voice - VH? voice check, there, and we'll make sure we go to VHF.|
|||
||Tape 124/13|
|LMP-LM|Okay. And we're holding you at 93 miles right now.|
|CMP|Roger. That'd be about 92.7 > which is probably the delay.|
|CDR-LM|Okay, and you just went into darkness up there. I lost you.|
|CMP|Should be able to see you now, then.|
|CDR-LM|Yes, we're also in darkness.|
|CMP|You sure you got your tracker light on?|
|CDR-LM|That's affirm. I can see it flashing. We do have our tracker light on.|
|LMP-LM|See it flashing?|
|CDR-LM|Yes, I see a reflection on - -|
|CMP|Oh, I see it. Hey, I can't see you in the telescope, but I got you right in the sextant.|
|CDR-LM|Good. Outstanding, Babe.|
|LMP-LM|I got it. ...|
|CC|Challenger, Houston. No update on your LM weight.|
|CDR-LM|Okay; understand. No update on the weight.|
|CMP|And, Houston, I'm going to accept that because he was about 1 degree - almost to the edge of the sextant.|
07 17 47 25|LMP-LM|Houston, can you tell Challenger what's wrong with our high gain?|
|CC|Stand by, Challenger. For America, go ahead and accept that one.|
|CMP|Okay, brought him right in - This is America -brought him right into the center.|
|CC|Challenger, Houston. Jack - -|
|||
Tape 124/14|||
|LMP-LM|Okay, Houston - -|
|CC|- - if you have a free moment, you might try the steerable again: PITCH, 120; YAW, minus 70.|
|LMP-LM|Okeydoke, Gordy; 120 and minus 70.|
|LMP-LM|And - Okay, Houston, that's AUTO or. the HIGH GAIN. How do you read?|
|CC|Jack, you're loud and clear. Looks good.|
07 17 49 57|LMP-LM|Gordy, I don't know what broke lock. Did you read us all through ascent? We had some up-link signal strength.|
|CC|That's affirmative. We read you loud and clear all the way. We haven't figured it out either.|
|LMP-LM|Okay, we had a loud up-link squeal - -|
|CC|Roger.|
|LMP-LM|- - on all - on omnis - on ommis as well as high gain.|
|CC|Roger.|
|CDR-LM|That's steerable.|
|LMP-LM|Excuse me.|
